customer_id,signup_date,tenure_days,subscription_tier,monthly_reoccuring_revenue,company_size,industry,logins_30d,session_duration_avg,features_used,power_feature_usage,days_since_last_login,support_tickets_30d,ticket_sentiment,net_promoter_score,payment_failures,usage_vs_plan,churned
cust_03971,2024-08-18,379,free,0,11-50,retail,10,26.6,10,0,4,0,0.83,7,0,0.41,0
cust_03972,2024-11-03,302,basic,49,11-50,tech,19,16.8,8,1,6,0,0.27,7,0,0.44,0
cust_03973,2024-08-20,377,free,0,51-200,tech,13,46.4,8,0,1,0,0.64,10,0,0.77,0
cust_03974,2024-04-12,507,premium,199,1-10,healthcare,21,31.0,5,0,2,0,0.45,10,0,0.63,0
cust_03975,2024-11-25,280,basic,49,1-10,retail,20,25.0,8,2,0,0,0.36,7,0,0.73,0
cust_03976,2025-05-28,96,free,0,1-10,retail,1,5.0,5,0,14,0,0.56,10,0,0.19,1
cust_03977,2024-09-15,351,premium,199,1-10,other,1,5.0,3,0,5,1,-0.24,6,0,0.43,1
cust_03978,2024-07-02,426,basic,49,51-200,tech,11,57.3,5,1,1,1,0.62,8,0,0.81,0
cust_03979,2025-02-27,186,basic,49,11-50,tech,11,16.0,7,2,0,1,0.21,8,0,0.69,0
cust_03980,2025-05-31,93,free,0,51-200,retail,15,12.3,10,0,7,0,0.73,8,0,0.77,0
cust_03981,2024-08-21,376,basic,49,11-50,tech,24,10.0,11,1,1,0,0.74,10,0,0.74,0
cust_03982,2025-03-09,176,premium,199,11-50,tech,11,19.9,5,3,0,0,0.48,9,0,0.57,0
cust_03983,2024-04-27,492,free,0,1-10,retail,14,67.8,7,0,1,1,0.21,7,0,0.87,0
cust_03984,2024-01-27,583,free,0,1-10,other,2,5.0,2,0,71,2,-0.17,2,0,0.1,1
cust_03985,2023-10-02,700,free,0,1-10,healthcare,1,5.0,3,0,17,0,0.38,8,0,0.4,1
cust_03986,2025-07-16,47,basic,49,1-10,other,14,38.5,5,1,5,1,0.35,7,0,0.54,0
cust_03987,2025-06-10,83,basic,49,51-200,other,14,28.3,9,0,0,0,0.31,10,0,0.76,0
cust_03988,2025-03-07,178,free,0,1-10,finance,13,97.2,7,0,2,0,0.29,7,0,0.92,0
cust_03989,2024-03-02,548,free,0,1-10,tech,10,32.9,5,0,7,0,0.55,8,0,0.6,0
cust_03990,2025-04-20,134,free,0,11-50,tech,2,11.8,3,0,35,0,0.3,7,0,0.44,1
cust_03991,2024-11-09,296,premium,199,1-10,finance,14,64.6,8,1,0,2,0.41,8,0,0.75,0
cust_03992,2023-11-08,663,free,0,11-50,tech,12,10.5,10,0,9,1,0.37,9,0,0.47,0
cust_03993,2024-02-11,568,free,0,51-200,finance,17,27.2,7,0,0,0,0.23,8,0,0.41,0
cust_03994,2024-02-15,564,free,0,1-10,healthcare,4,25.5,1,0,20,4,-0.31,1,0,0.18,1
cust_03995,2024-04-14,505,basic,49,1-10,tech,18,41.3,9,1,0,0,0.48,9,0,0.82,0
cust_03996,2024-09-30,336,free,0,11-50,finance,2,7.3,5,0,6,1,0.01,4,0,0.38,1
cust_03997,2025-06-13,80,free,0,1-10,tech,2,5.0,6,0,14,5,-0.26,4,0,0.2,1
cust_03998,2025-04-19,135,basic,49,11-50,tech,8,21.9,3,3,0,0,0.38,9,0,0.55,0
cust_03999,2024-03-13,537,basic,49,1-10,tech,12,17.2,12,2,0,0,0.66,10,0,0.46,0
cust_04000,2024-04-15,504,free,0,11-50,healthcare,4,5.0,2,0,11,1,0.2,5,0,0.55,1
cust_04001,2024-10-28,308,basic,49,1-10,finance,17,27.1,7,3,3,2,0.84,9,0,0.56,0
cust_04002,2023-11-09,662,free,0,11-50,tech,20,14.2,8,0,0,1,0.62,10,0,0.83,0
cust_04003,2025-02-26,187,premium,199,1-10,healthcare,20,38.2,8,1,0,0,0.62,8,0,0.57,0
cust_04004,2024-10-08,328,premium,199,1-10,finance,10,26.5,6,2,4,0,0.43,8,0,0.51,0
cust_04005,2023-11-26,645,basic,49,1-10,healthcare,12,26.3,10,0,2,1,0.29,10,0,0.58,0
cust_04006,2024-04-25,494,free,0,51-200,tech,4,5.0,2,0,23,7,0.0,0,0,0.36,1
cust_04007,2024-03-24,526,free,0,11-50,healthcare,12,86.0,9,0,1,1,0.56,10,0,0.81,0
cust_04008,2024-03-23,527,free,0,11-50,retail,8,19.8,9,0,2,0,0.57,9,0,0.71,0
cust_04009,2023-12-20,621,free,0,1-10,healthcare,9,18.8,10,0,0,1,0.27,8,0,0.65,0
cust_04010,2025-05-06,118,basic,49,11-50,other,14,39.5,11,5,1,0,0.76,8,0,0.52,0
cust_04011,2024-01-18,592,free,0,51-200,healthcare,2,14.8,2,0,9,4,-0.08,6,0,0.48,1
cust_04012,2024-09-08,358,premium,199,1-10,finance,16,42.8,8,3,0,0,0.8,8,0,0.5,0
cust_04013,2024-08-13,384,free,0,51-200,healthcare,8,10.0,9,0,0,0,0.26,7,0,0.75,0
cust_04014,2023-09-06,726,basic,49,1-10,other,2,11.5,4,0,23,6,-0.21,1,0,0.3,1
cust_04015,2025-05-28,96,free,0,11-50,other,13,12.0,12,0,0,0,0.5,8,0,0.74,0
cust_04016,2025-06-05,88,premium,199,1-10,healthcare,12,19.6,9,3,1,0,0.71,10,0,0.41,0
cust_04017,2024-06-13,445,basic,49,11-50,tech,9,30.5,10,3,3,2,0.51,7,0,0.4,0
cust_04018,2025-07-02,61,free,0,1-10,finance,21,75.7,12,0,2,1,0.34,9,0,0.65,0
cust_04019,2023-12-29,612,free,0,1-10,retail,15,14.9,4,0,5,0,0.55,8,0,0.91,0
cust_04020,2024-08-18,379,free,0,11-50,tech,17,15.6,9,0,0,0,0.6,8,0,0.81,0
cust_04021,2025-04-07,147,basic,49,11-50,healthcare,19,40.5,10,2,0,0,0.5,7,0,0.46,0
cust_04022,2024-12-24,251,free,0,1-10,healthcare,20,50.5,10,0,3,1,0.85,9,0,0.9,0
cust_04023,2024-08-01,396,premium,199,11-50,tech,18,105.1,9,5,5,0,0.67,8,0,0.69,0
cust_04024,2025-06-04,89,free,0,51-200,retail,9,54.9,7,0,0,1,0.86,7,0,0.7,0
cust_04025,2024-06-21,437,basic,49,11-50,retail,18,25.6,8,1,0,1,0.55,10,0,0.48,0
cust_04026,2024-10-14,322,free,0,1-10,tech,3,30.9,5,0,8,1,0.23,8,0,0.18,1
cust_04027,2024-08-27,370,premium,199,200+,healthcare,11,36.5,6,2,1,1,0.29,10,0,0.5,0
cust_04028,2025-03-28,157,free,0,51-200,retail,1,7.4,1,0,11,2,-0.36,2,0,0.31,1
cust_04029,2024-01-15,595,premium,199,11-50,tech,13,81.6,12,3,1,2,0.58,7,0,0.59,0
cust_04030,2024-12-24,251,premium,199,1-10,finance,18,100.6,12,1,2,0,0.61,8,0,0.81,0
cust_04031,2024-12-04,271,free,0,1-10,retail,2,5.0,3,0,11,1,0.27,8,0,0.36,1
cust_04032,2024-07-26,402,free,0,1-10,retail,11,117.5,8,0,1,0,0.9,9,0,0.76,0
cust_04033,2024-02-15,564,free,0,11-50,healthcare,17,10.0,9,0,0,0,0.33,9,0,0.66,0
cust_04034,2024-08-09,388,free,0,1-10,retail,12,10.0,4,0,15,0,0.25,7,0,0.68,0
cust_04035,2024-04-11,508,free,0,1-10,tech,13,47.8,6,0,1,0,0.49,7,0,0.53,0
cust_04036,2025-01-13,231,basic,49,1-10,healthcare,13,13.3,4,2,3,0,0.55,10,0,0.44,0
cust_04037,2025-03-12,173,premium,199,51-200,retail,17,31.6,5,2,23,0,0.88,10,0,0.57,0
cust_04038,2024-06-08,450,free,0,51-200,tech,16,42.0,9,0,13,0,0.47,7,0,0.59,0
cust_04039,2025-04-27,127,free,0,11-50,tech,1,5.0,2,0,10,1,0.28,10,0,0.16,1
cust_04040,2024-04-25,494,premium,199,11-50,tech,20,64.3,7,3,0,1,0.66,8,0,0.93,0
cust_04041,2025-02-25,188,free,0,1-10,other,11,56.7,9,0,2,0,0.65,8,0,0.49,0
cust_04042,2024-01-05,605,free,0,1-10,tech,12,99.7,10,0,0,1,0.76,7,0,0.48,0
cust_04043,2024-01-27,583,basic,49,11-50,other,13,18.0,4,1,1,1,0.59,10,0,0.68,0
cust_04044,2025-03-25,160,premium,199,200+,healthcare,25,39.6,11,2,1,0,0.45,7,0,0.55,0
cust_04045,2023-11-23,648,free,0,51-200,tech,17,22.4,7,0,3,0,0.7,8,0,0.9,0
cust_04046,2025-01-18,226,basic,49,1-10,other,16,24.2,6,2,1,0,0.75,10,0,0.43,0
cust_04047,2024-02-14,565,basic,49,11-50,tech,1,9.9,1,1,57,1,-0.03,2,0,0.58,1
cust_04048,2024-06-13,445,basic,49,1-10,finance,14,18.8,9,4,2,0,0.61,7,0,0.86,0
cust_04049,2024-08-08,389,premium,199,1-10,healthcare,14,30.1,3,0,1,0,0.34,8,0,0.44,0
cust_04050,2025-01-16,228,free,0,1-10,healthcare,17,12.4,8,0,0,1,0.5,8,0,0.71,0
cust_04051,2025-06-20,73,free,0,11-50,other,0,29.4,1,0,5,2,0.72,9,1,0.44,1
cust_04052,2025-02-17,196,free,0,200+,tech,14,79.6,12,0,0,1,0.83,9,0,0.9,0
cust_04053,2024-06-12,446,basic,49,1-10,other,4,5.1,2,0,24,6,0.05,1,0,0.33,1
cust_04054,2024-08-24,373,basic,49,11-50,other,10,33.7,6,4,7,2,0.46,9,0,0.87,0
cust_04055,2024-07-18,410,premium,199,51-200,finance,22,21.5,9,4,6,1,0.56,10,0,0.64,0
cust_04056,2024-10-31,305,premium,199,51-200,healthcare,18,10.0,6,2,0,0,0.31,7,0,0.9,0
cust_04057,2023-11-08,663,free,0,11-50,healthcare,18,39.4,7,0,0,0,0.34,7,0,0.78,0
cust_04058,2025-01-08,236,free,0,1-10,tech,2,5.5,2,0,28,0,0.28,9,0,0.47,1
cust_04059,2025-01-05,239,basic,49,11-50,tech,13,10.0,8,2,4,0,0.65,7,0,0.78,0
cust_04060,2025-01-07,237,free,0,1-10,other,19,77.4,8,0,7,1,0.8,9,0,0.47,0
cust_04061,2023-09-05,727,premium,199,200+,healthcare,9,26.5,9,0,2,0,0.61,10,0,0.9,0
cust_04062,2023-12-27,614,free,0,1-10,other,4,5.0,3,0,1,3,-0.07,4,0,0.34,1
cust_04063,2025-07-07,56,premium,199,1-10,healthcare,4,5.6,3,2,12,1,0.74,7,0,0.25,1
cust_04064,2024-05-11,478,free,0,200+,tech,12,75.2,12,0,0,1,0.42,9,0,0.87,0
cust_04065,2023-10-27,675,free,0,11-50,finance,1,5.0,1,0,7,3,-0.2,6,0,0.3,1
cust_04066,2025-03-28,157,premium,199,1-10,finance,15,10.0,7,3,1,0,0.62,9,0,0.7,0
cust_04067,2025-07-13,50,basic,49,51-200,retail,22,27.6,6,1,2,0,0.52,8,0,0.81,0
cust_04068,2024-02-25,554,basic,49,1-10,finance,8,40.4,10,2,4,0,0.51,10,0,0.49,0
cust_04069,2024-09-15,351,free,0,11-50,finance,16,42.6,4,0,1,1,0.74,10,0,0.43,0
cust_04070,2024-09-12,354,premium,199,1-10,tech,12,21.4,7,2,3,0,0.29,8,0,0.48,0
cust_04071,2023-12-29,612,basic,49,200+,healthcare,0,5.0,2,0,2,0,0.61,9,0,0.48,1
cust_04072,2023-09-08,724,free,0,1-10,finance,15,65.8,4,0,2,1,0.84,9,0,0.75,0
cust_04073,2024-12-18,257,premium,199,11-50,tech,24,13.9,11,4,0,1,0.5,7,0,0.48,0
cust_04074,2025-04-30,124,basic,49,11-50,healthcare,19,10.0,7,3,6,0,0.56,7,0,0.46,0
cust_04075,2023-12-23,618,free,0,11-50,tech,10,18.2,9,0,4,2,0.23,8,0,0.7,0
cust_04076,2024-11-06,299,basic,49,1-10,healthcare,1,5.0,6,0,7,0,0.43,9,0,0.22,1
cust_04077,2025-06-22,71,free,0,200+,finance,14,10.0,5,0,3,0,0.39,8,0,0.61,0
cust_04078,2025-07-23,40,basic,49,1-10,retail,15,30.2,9,2,0,0,0.54,7,0,0.73,0
cust_04079,2025-04-17,137,basic,49,1-10,tech,11,10.0,7,2,0,0,0.46,8,0,0.44,0
cust_04080,2024-07-21,407,basic,49,1-10,tech,1,16.9,3,0,5,4,-0.08,0,0,0.5,1
cust_04081,2025-07-25,38,basic,49,11-50,tech,15,40.5,5,2,0,0,0.79,8,0,0.8,0
cust_04082,2025-05-19,105,free,0,1-10,retail,1,5.0,4,0,3,0,0.21,9,0,0.46,1
cust_04083,2024-04-21,498,free,0,1-10,healthcare,16,42.7,12,0,1,1,0.23,8,0,0.53,0
cust_04084,2025-01-04,240,basic,49,1-10,healthcare,10,20.6,4,1,9,0,0.25,9,0,0.8,0
cust_04085,2024-04-27,492,premium,199,1-10,tech,2,5.0,3,0,16,0,0.52,8,0,0.13,1
cust_04086,2024-02-16,563,free,0,11-50,tech,15,72.2,8,0,1,0,0.65,10,0,0.67,0
cust_04087,2024-05-24,465,basic,49,11-50,tech,3,27.7,2,3,8,0,0.89,10,0,0.26,1
cust_04088,2024-06-07,451,basic,49,51-200,tech,1,5.0,6,1,10,2,-0.36,1,1,0.6,1
cust_04089,2024-10-21,315,basic,49,1-10,other,3,15.9,7,0,8,1,0.57,8,0,0.37,1
cust_04090,2024-07-02,426,basic,49,51-200,healthcare,21,47.2,7,4,5,0,0.79,7,0,0.76,0
cust_04091,2024-01-02,608,basic,49,51-200,tech,3,19.4,6,1,4,6,-0.39,3,0,0.31,1
cust_04092,2025-06-28,65,free,0,200+,tech,0,6.6,1,0,2,3,-0.19,3,1,0.4,1
cust_04093,2024-10-17,319,free,0,11-50,healthcare,6,133.3,7,0,1,0,0.6,9,0,0.87,0
cust_04094,2023-09-11,721,free,0,51-200,healthcare,16,30.2,9,0,1,0,0.54,8,0,0.69,0
cust_04095,2023-09-19,713,basic,49,1-10,retail,19,20.8,8,3,2,1,0.6,7,0,0.41,0
cust_04096,2023-09-03,729,basic,49,1-10,healthcare,0,5.0,4,2,3,0,0.68,8,0,0.4,1
cust_04097,2025-03-05,180,free,0,11-50,retail,12,34.7,6,0,1,0,0.69,10,0,0.82,0
cust_04098,2025-01-06,238,basic,49,11-50,healthcare,0,5.0,1,1,17,1,0.07,5,0,0.55,1
cust_04099,2025-03-30,155,free,0,11-50,finance,19,40.0,11,0,5,0,0.5,8,0,0.41,0
cust_04100,2025-01-23,221,premium,199,1-10,other,1,5.0,8,1,25,0,0.43,9,0,0.18,1
cust_04101,2024-10-14,322,free,0,1-10,tech,11,31.3,11,0,1,1,0.82,7,0,0.43,0
cust_04102,2024-05-10,479,basic,49,11-50,other,19,18.2,6,0,0,0,0.58,10,0,0.82,0
cust_04103,2024-06-25,433,premium,199,1-10,healthcare,3,5.8,4,0,21,0,0.36,7,0,0.28,1
cust_04104,2024-09-19,347,free,0,11-50,healthcare,11,16.3,11,0,3,0,0.61,9,0,0.9,0
cust_04105,2024-11-12,293,free,0,1-10,tech,13,14.4,6,0,1,0,0.55,8,0,0.48,0
cust_04106,2024-07-14,414,basic,49,1-10,healthcare,19,38.7,6,0,2,0,0.73,10,0,0.89,0
cust_04107,2025-06-11,82,premium,199,51-200,tech,19,33.8,14,2,1,0,0.39,10,0,0.75,0
cust_04108,2024-04-03,516,basic,49,51-200,finance,0,5.0,2,1,0,1,-0.03,0,0,0.56,1
cust_04109,2023-10-23,679,free,0,200+,other,20,36.1,5,0,1,0,0.69,7,0,0.57,0
cust_04110,2025-01-31,213,premium,199,11-50,other,28,46.4,5,2,0,2,0.79,7,0,0.65,0
cust_04111,2025-05-16,108,premium,199,11-50,tech,18,10.1,11,1,0,2,0.75,9,0,0.88,0
cust_04112,2024-10-27,309,basic,49,11-50,tech,4,5.0,1,0,10,0,0.46,9,0,0.45,1
cust_04113,2024-04-22,497,free,0,51-200,retail,13,30.5,5,0,3,1,0.77,8,0,0.53,0
cust_04114,2024-08-01,396,free,0,11-50,retail,13,48.9,9,0,0,2,0.32,8,0,0.85,0
cust_04115,2024-01-22,588,basic,49,11-50,other,18,95.8,4,1,1,1,0.3,10,0,0.61,0
cust_04116,2024-03-15,535,premium,199,11-50,tech,19,10.0,12,2,1,0,0.45,9,0,0.71,0
cust_04117,2025-01-31,213,basic,49,11-50,tech,12,116.1,14,2,1,0,0.22,10,0,0.7,0
cust_04118,2024-08-11,386,premium,199,200+,retail,5,5.5,4,0,3,0,0.57,7,1,0.23,1
cust_04119,2024-08-01,396,free,0,51-200,healthcare,19,10.0,9,0,7,0,0.87,8,0,0.81,0
cust_04120,2025-07-19,44,free,0,1-10,finance,4,12.6,2,0,43,0,0.9,10,0,0.53,1
cust_04121,2024-03-24,526,free,0,1-10,tech,15,10.0,12,0,4,0,0.75,10,0,0.71,0
cust_04122,2024-12-27,248,premium,199,11-50,other,24,14.8,6,2,1,0,0.69,10,0,0.58,0
cust_04123,2024-10-03,333,free,0,200+,healthcare,9,19.6,11,0,2,1,0.8,9,0,0.79,0
cust_04124,2025-02-03,210,basic,49,51-200,tech,6,22.6,4,4,1,0,0.65,8,0,0.64,0
cust_04125,2024-02-10,569,free,0,1-10,finance,1,10.9,4,0,6,1,0.57,10,0,0.57,1
cust_04126,2024-03-01,549,premium,199,1-10,tech,7,23.8,11,1,1,0,0.71,8,0,0.89,0
cust_04127,2025-01-07,237,free,0,51-200,healthcare,0,5.0,4,0,10,0,0.29,10,0,0.38,1
cust_04128,2025-05-24,100,basic,49,200+,retail,20,26.9,6,0,5,0,0.46,10,0,0.76,0
cust_04129,2025-07-20,43,free,0,1-10,tech,16,39.8,9,0,0,1,0.47,7,0,0.71,0
cust_04130,2024-11-07,298,basic,49,51-200,tech,4,5.0,1,1,8,1,0.52,9,0,0.12,1
cust_04131,2024-12-01,274,premium,199,200+,finance,21,22.0,8,2,9,0,0.82,10,0,0.53,0
cust_04132,2025-04-10,144,free,0,1-10,tech,9,39.5,10,0,1,0,0.34,9,0,0.46,0
cust_04133,2025-04-03,151,free,0,11-50,finance,19,34.5,7,0,5,1,0.72,10,0,0.54,0
cust_04134,2024-01-15,595,basic,49,51-200,other,7,49.2,6,0,3,3,0.86,10,0,0.53,0
cust_04135,2024-04-23,496,premium,199,1-10,healthcare,16,12.0,7,4,2,0,0.71,7,0,0.5,0
cust_04136,2023-12-14,627,free,0,11-50,finance,14,101.5,6,0,1,0,0.25,8,0,0.75,0
cust_04137,2025-01-12,232,free,0,1-10,retail,17,10.0,7,0,8,0,0.88,8,0,0.95,0
cust_04138,2024-12-01,274,basic,49,51-200,healthcare,16,32.8,9,3,0,0,0.74,10,0,0.68,0
cust_04139,2023-10-31,671,free,0,11-50,finance,19,61.6,7,0,0,0,0.44,7,0,0.48,0
cust_04140,2024-09-22,344,basic,49,11-50,tech,12,135.7,4,3,1,2,0.75,9,0,0.66,0
cust_04141,2024-08-20,377,basic,49,1-10,tech,15,29.9,7,3,0,1,0.83,7,0,0.79,0
cust_04142,2025-02-09,204,basic,49,11-50,other,13,15.7,11,3,4,0,0.27,10,0,0.67,0
cust_04143,2024-06-29,429,basic,49,1-10,healthcare,21,46.5,8,1,5,0,0.79,7,0,0.5,0
cust_04144,2024-03-26,524,free,0,200+,retail,0,5.0,3,0,3,4,-0.28,1,0,0.49,1
cust_04145,2024-11-17,288,basic,49,51-200,retail,17,36.0,11,7,15,0,0.34,8,0,0.69,0
cust_04146,2024-06-20,438,basic,49,51-200,finance,4,5.0,1,0,0,2,0.18,5,0,0.47,1
cust_04147,2024-06-21,437,free,0,11-50,tech,1,15.9,5,0,10,0,0.33,8,1,0.1,1
cust_04148,2024-03-24,526,free,0,1-10,healthcare,1,10.2,1,0,0,1,0.41,8,0,0.22,1
cust_04149,2024-03-02,548,basic,49,11-50,tech,18,19.8,6,1,6,1,0.39,8,0,0.69,0
cust_04150,2024-08-28,369,free,0,51-200,other,17,67.0,13,0,3,0,0.87,8,0,0.47,0
cust_04151,2024-12-02,273,basic,49,11-50,other,12,14.7,7,1,4,0,0.67,10,0,0.85,0
cust_04152,2023-11-21,650,free,0,1-10,healthcare,3,5.9,4,0,33,1,0.25,9,0,0.54,1
cust_04153,2024-08-06,391,basic,49,1-10,tech,19,32.3,9,2,5,0,0.29,9,0,0.81,0
cust_04154,2024-02-16,563,premium,199,11-50,tech,14,22.9,5,3,5,2,0.48,10,0,0.63,0
cust_04155,2024-04-26,493,premium,199,51-200,retail,16,60.6,11,1,2,0,0.71,7,0,0.83,0
cust_04156,2024-03-07,543,premium,199,1-10,other,9,10.0,10,1,0,0,0.76,8,0,0.42,0
cust_04157,2025-03-04,181,basic,49,200+,tech,20,29.5,9,3,2,1,0.88,9,0,0.93,0
cust_04158,2024-08-07,390,basic,49,1-10,finance,15,38.8,4,3,2,0,0.31,7,0,0.6,0
cust_04159,2025-01-15,229,free,0,1-10,finance,14,89.5,8,0,4,0,0.75,9,0,0.63,0
cust_04160,2024-07-11,417,premium,199,200+,other,1,27.1,2,0,6,4,-0.13,2,0,0.29,1
cust_04161,2024-08-08,389,free,0,51-200,finance,13,43.9,7,0,2,0,0.62,8,0,0.89,0
cust_04162,2023-12-29,612,premium,199,51-200,finance,10,33.2,7,1,0,1,0.51,10,0,0.55,0
cust_04163,2024-04-19,500,free,0,51-200,finance,13,59.2,4,0,4,0,0.88,7,0,0.88,0
cust_04164,2024-02-05,574,premium,199,200+,retail,17,64.7,15,3,2,1,0.36,9,0,0.5,0
cust_04165,2024-12-22,253,free,0,11-50,tech,24,20.3,9,0,3,0,0.69,9,0,0.47,0
cust_04166,2023-12-13,628,free,0,1-10,tech,2,5.0,3,0,76,2,-0.13,2,0,0.53,1
cust_04167,2024-10-16,320,free,0,200+,finance,13,24.3,10,0,0,0,0.89,9,0,0.85,0
cust_04168,2025-05-28,96,premium,199,1-10,tech,11,52.8,7,0,0,1,0.51,7,0,0.69,0
cust_04169,2025-07-16,47,free,0,51-200,tech,3,13.9,4,0,5,3,-0.46,0,0,0.1,1
cust_04170,2024-02-05,574,free,0,11-50,healthcare,17,41.9,13,0,0,0,0.32,9,0,0.61,0
cust_04171,2024-11-30,275,free,0,1-10,tech,0,5.0,6,0,29,1,-0.11,5,0,0.4,1
cust_04172,2025-05-04,120,free,0,51-200,other,2,5.0,1,0,14,0,0.23,8,0,0.56,1
cust_04173,2024-10-03,333,free,0,1-10,healthcare,1,5.0,3,0,7,0,0.39,7,0,0.22,1
cust_04174,2025-01-04,240,free,0,1-10,tech,16,10.0,6,0,3,0,0.67,9,0,0.52,0
cust_04175,2025-01-04,240,basic,49,1-10,retail,15,10.0,11,3,8,0,0.84,7,0,0.6,0
cust_04176,2025-07-05,58,premium,199,1-10,tech,12,49.0,6,1,0,1,0.3,10,0,0.56,0
cust_04177,2025-05-20,104,premium,199,1-10,healthcare,10,10.0,7,0,3,0,0.49,10,0,0.51,0
cust_04178,2024-11-04,301,basic,49,11-50,finance,1,5.0,3,2,1,0,0.61,8,1,0.57,1
cust_04179,2023-10-17,685,basic,49,1-10,tech,15,84.7,10,0,2,1,0.42,8,0,0.54,0
cust_04180,2025-01-11,233,basic,49,11-50,healthcare,11,33.3,8,6,1,1,0.43,8,0,0.51,0
cust_04181,2024-07-14,414,free,0,200+,tech,7,81.3,10,0,3,0,0.27,10,0,0.83,0
cust_04182,2023-09-17,715,basic,49,11-50,healthcare,23,46.9,8,2,0,0,0.73,10,0,0.69,0
cust_04183,2024-03-06,544,premium,199,1-10,finance,13,27.1,9,4,1,1,0.39,9,0,0.49,0
cust_04184,2024-12-20,255,free,0,11-50,healthcare,5,8.1,1,0,35,1,0.39,8,0,0.2,1
cust_04185,2024-06-08,450,basic,49,51-200,healthcare,13,35.9,10,0,4,0,0.81,9,0,0.54,0
cust_04186,2025-05-03,121,free,0,11-50,healthcare,13,33.4,8,0,2,0,0.7,9,0,0.67,0
cust_04187,2023-09-30,702,free,0,1-10,other,18,18.4,9,0,0,0,0.55,10,0,0.42,0
cust_04188,2023-10-20,682,free,0,11-50,finance,13,26.7,5,0,4,0,0.46,8,0,0.73,0
cust_04189,2023-09-30,702,premium,199,1-10,tech,12,141.2,8,2,3,0,0.24,8,0,0.57,0
cust_04190,2024-05-04,485,premium,199,1-10,tech,10,20.0,9,2,2,0,0.26,9,0,0.75,0
cust_04191,2024-06-19,439,basic,49,11-50,healthcare,19,57.6,10,5,1,0,0.42,9,0,0.79,0
cust_04192,2024-12-27,248,free,0,1-10,healthcare,18,67.5,5,0,0,1,0.85,9,0,0.76,0
cust_04193,2025-03-09,176,free,0,1-10,other,2,7.7,4,0,3,3,-0.46,4,0,0.33,1
cust_04194,2023-09-14,718,premium,199,11-50,other,18,14.8,7,3,0,0,0.82,7,0,0.81,0
cust_04195,2024-01-30,580,free,0,1-10,retail,19,43.0,7,0,1,0,0.49,9,0,0.73,0
cust_04196,2024-10-22,314,free,0,1-10,tech,0,5.4,5,0,3,1,0.58,9,0,0.59,1
cust_04197,2025-06-12,81,free,0,200+,other,10,28.0,8,0,0,0,0.59,9,0,0.72,0
cust_04198,2024-10-22,314,free,0,200+,healthcare,0,5.0,3,0,12,1,0.88,8,0,0.34,1
cust_04199,2024-03-03,547,premium,199,51-200,healthcare,20,20.7,5,1,0,0,0.3,8,0,0.73,0
cust_04200,2023-12-07,634,basic,49,51-200,tech,14,66.2,11,2,1,1,0.21,9,0,0.8,0
cust_04201,2023-10-01,701,premium,199,1-10,finance,14,72.4,9,1,0,0,0.32,7,0,0.51,0
cust_04202,2025-03-04,181,basic,49,11-50,tech,13,42.9,5,1,4,0,0.34,7,0,0.52,0
cust_04203,2024-06-09,449,premium,199,200+,healthcare,10,32.7,5,1,4,1,0.63,7,0,0.52,0
cust_04204,2025-01-07,237,free,0,1-10,tech,14,37.8,8,0,3,0,0.89,8,0,0.51,0
cust_04205,2023-09-29,703,basic,49,1-10,healthcare,13,58.3,14,3,5,1,0.86,10,0,0.74,0
cust_04206,2025-02-08,205,basic,49,1-10,healthcare,10,65.5,5,2,2,0,0.38,8,0,0.65,0
cust_04207,2024-02-08,571,free,0,11-50,tech,2,5.3,7,0,34,0,0.37,10,0,0.41,1
cust_04208,2025-06-17,76,basic,49,11-50,other,3,5.0,3,0,2,0,0.36,10,0,0.31,1
cust_04209,2023-11-19,652,free,0,11-50,tech,15,12.5,5,0,9,0,0.39,7,0,0.67,0
cust_04210,2023-12-12,629,basic,49,11-50,finance,21,24.1,9,2,0,0,0.6,9,0,0.53,0
cust_04211,2024-12-09,266,free,0,1-10,other,19,54.9,10,0,0,0,0.57,9,0,0.68,0
cust_04212,2023-12-04,637,basic,49,11-50,retail,12,17.4,3,2,1,1,0.86,7,0,0.77,0
cust_04213,2025-01-30,214,premium,199,1-10,healthcare,1,5.0,3,0,4,1,0.46,8,0,0.59,1
cust_04214,2025-03-11,174,basic,49,11-50,tech,9,88.8,4,3,5,0,0.8,10,0,0.92,0
cust_04215,2025-03-20,165,basic,49,1-10,tech,15,73.9,4,4,0,0,0.55,10,0,0.94,0
cust_04216,2024-05-17,472,free,0,51-200,healthcare,14,31.7,9,0,6,0,0.53,9,0,0.69,0
cust_04217,2024-05-08,481,premium,199,1-10,tech,21,34.7,9,2,2,0,0.53,9,0,0.7,0
cust_04218,2024-12-10,265,basic,49,11-50,finance,13,134.5,5,3,2,0,0.28,8,0,0.67,0
cust_04219,2024-05-17,472,free,0,1-10,tech,20,21.4,4,0,2,0,0.69,7,0,0.87,0
cust_04220,2024-02-13,566,free,0,11-50,tech,19,12.4,6,0,1,1,0.56,7,0,0.79,0
cust_04221,2024-11-17,288,free,0,11-50,other,16,25.6,15,0,6,2,0.83,10,0,0.81,0
cust_04222,2025-04-25,129,basic,49,11-50,tech,13,10.3,7,3,0,0,0.22,8,0,0.91,0
